"id","product_search_description","meta_data","","","","","","","","","","","","","","","","",""
"13291","men apparel topwear tshirts green fall casual gini and jony kids boys printed green tshirts","{'id': 13291, 'name': 'Gini and Jony Kids Boys Printed Green Tshirts', 'variant': 'Printed', 'brand': 'Gini and Jony', 'price': 599, 'discounted_price': 299, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/779f22ab5f17338b642202989a43759a_images.jpg'}","","","","","","","","","","","","","","","","",""
"54556","women apparel topwear kurtas white summer ethnic global desi women purple & white kurta","{'id': 54556, 'name': 'Global Desi Women Purple & White Kurta', 'variant': 'Global Desi Kurtas', 'brand': 'Global Desi', 'price': 1195, 'discounted_price': 418, 'usage': 'Ethnic', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Global-Desi-Women-Mult-Coloured-Kurta_ccd1568f796984341172c5986ce6dfd1_images.jpg'}","","","","","","","","","","","","","","","","",""
"18679","men apparel innerwear trunk brown summer casual hanes men brown boxer trunks","{'id': 18679, 'name': 'Hanes Men  Brown Boxer Trunks', 'variant': 'Boxer', 'brand': 'Hanes', 'price': 154, 'discounted_price': 154, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/814c18d1c99fa1cc96b4c97612cefafd_images.jpg'}","","","","","","","","","","","","","","","","",""
"26176","women footwear shoes flats gold winter casual rocia women gold casual sandals","{'id': 26176, 'name': 'Rocia Women Gold Casual Sandals', 'variant': 'Casual', 'brand': 'Rocia', 'price': 1190, 'discounted_price': 1190, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/feeb6bae451223a853e96adede01a95d_images.jpg'}","","","","","","","","","","","","","","","","",""
"3714","men apparel topwear tshirts white summer casual lee men's white polo t-shirt","{'id': 3714, 'name': ""Lee Men's White Polo T-shirt"", 'variant': 'lee basic white polo tshirt', 'brand': 'Lee', 'price': 799, 'discounted_price': 799, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/14e43d4d6fb84f6da2e09ec6245240f6_images.jpg'}","","","","","","","","","","","","","","","","",""
"17631","women accessories bags handbags grey fall casual puma women fitness lux grey handbag","{'id': 17631, 'name': 'Puma Women Fitness Lux Grey Handbag', 'variant': 'Fitness Lux', 'brand': 'Puma', 'price': 2499, 'discounted_price': 2499, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/4f7a09f0026d3529a034a7e1c5a4298c_images.jpg'}","","","","","","","","","","","","","","","","",""
"48935","women accessories jewellery ring silver summer casual lucera women silver ring","{'id': 48935, 'name': 'Lucera Women Silver Ring', 'variant': 'Silver', 'brand': 'Lucera', 'price': 4700, 'discounted_price': 4700, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Silver-Ring_ea72f31b6d337fe13adbe617530dbf30_images.jpg'}","","","","","","","","","","","","","","","","",""
"6266","women apparel topwear tshirts red summer casual lee women's alexa jasper red t-shirt","{'id': 6266, 'name': ""Lee Women's Alexa Jasper Red T-shirt"", 'variant': 'LEE ALEXA JASPER RED TSHIRT', 'brand': 'Lee', 'price': 999, 'discounted_price': 999, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/905e7953e70c31d9a2bf9985f2e34300_images.jpg'}","","","","","","","","","","","","","","","","",""
"47141","women accessories bags handbags black summer casual be for bag women black and white combo pack tote bags","{'id': 47141, 'name': 'Be For Bag Women Black and White Combo pack Tote Bags', 'variant': 'Womens  Combo pack Tote Bag', 'brand': 'Be For Bag', 'price': 399, 'discounted_price': 399, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Be-For-Bag-Women-Black-and-White-Combo-pack-Tote-Bags_a2a2e745d617f2e7dbcfdfb484f540ac_images.jpg'}","","","","","","","","","","","","","","","","",""
"27898","women apparel topwear tops black summer casual scullers for her women black top","{'id': 27898, 'name': 'Scullers For Her Women Black Top', 'variant': 'Solid', 'brand': 'SCULLERS FOR HER', 'price': 1499, 'discounted_price': 1499, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/06c5385b147b1242d6fa92451e1d72f3_images.jpg'}","","","","","","","","","","","","","","","","",""
"46093","women footwear shoes flats red summer casual adidas women red libria sandals","{'id': 46093, 'name': 'ADIDAS Women Red Libria Sandals', 'variant': 'Libria', 'brand': 'ADIDAS', 'price': 3299, 'discounted_price': 3299, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/39d7d7af95fe2b68f390dcbb97c0ad3b_images.jpg'}","","","","","","","","","","","","","","","","",""
"35561","girls footwear sandal sandals pink summer casual enroute teens pink sandals","{'id': 35561, 'name': 'Enroute Teens Pink Sandals', 'variant': 'Casual', 'brand': 'Enroute Teens', 'price': 1199, 'discounted_price': 1199, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/485f6b64c3f6b1ce9c602bcd9dbae5d7_images.jpg'}","","","","","","","","","","","","","","","","",""
"51024","women apparel innerwear bra cream summer casual enamor cream smooth bra","{'id': 51024, 'name': 'Enamor Cream Smooth Bra', 'variant': 'HIGHSPIRITS63', 'brand': 'Enamor', 'price': 595, 'discounted_price': 595, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/cab299cd92dc68e226154c90419ebd9a_images.jpg'}","","","","","","","","","","","","","","","","",""
"58506","women apparel dress dresses blue fall casual tonga women printed blue dress","{'id': 58506, 'name': 'Tonga Women Printed Blue Dress', 'variant': 'WomenMaxiDress', 'brand': 'Tonga', 'price': 1850, 'discounted_price': 1850, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Tonga-Women-Printed-Blue-Dress_7594bbaf4b3b00bd33c821e2bc260a88_images.jpg'}","","","","","","","","","","","","","","","","",""
"14629","women accessories scarves scarves pink summer casual united colors of benetton women solid pink scarves","{'id': 14629, 'name': 'United Colors of Benetton Women Solid Pink Scarves', 'variant': 'Solid', 'brand': 'United Colors of Benetton', 'price': 1499, 'discounted_price': 1499, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/762d58d57cc09a5a2079af359d538e70_images.jpg'}","","","","","","","","","","","","","","","","",""
"33837","women footwear shoes sports shoes grey summer sports puma women ikonis grey sports shoes","{'id': 33837, 'name': 'Puma Women Ikonis Grey Sports Shoes', 'variant': 'Ikonis', 'brand': 'Puma', 'price': 3499, 'discounted_price': 3499, 'usage': 'Sports', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/986ccbef285a4e832643c93ff3e58c42_images.jpg'}","","","","","","","","","","","","","","","","",""
"44159","men personal care fragrance fragrance gift set green spring casual carlos moya men fragrances gift set","{'id': 44159, 'name': 'Carlos Moya Men Fragrances Gift Set', 'variant': 'CM MEN G.S (EDT   DEO)', 'brand': 'Carlos Moya', 'price': 1250, 'discounted_price': 1250, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Carlos-Moya-Men-Fragrances-Gift-Set_dc347c6f07a125e9b49555ccf535c0c6_images.jpg'}","","","","","","","","","","","","","","","","",""
"25952","women accessories scarves scarves blue summer casual femella women printed blue scarf","{'id': 25952, 'name': 'Femella Women Printed Blue Scarf', 'variant': 'Printed', 'brand': 'Femella', 'price': 290, 'discounted_price': 290, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/d8449a6dbc71ee306082902ddc6d79e1_images.jpg'}","","","","","","","","","","","","","","","","",""
"10289","women footwear shoes heels black fall casual clarks women soma silk leather black heels","{'id': 10289, 'name': 'Clarks Women Soma Silk Leather Black Heels', 'variant': 'SOMA SILK BLACK LEATHER', 'brand': 'Clarks', 'price': 1799, 'discounted_price': 1799, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/8ba8b6d15838fb2f23051b9f9d9d0dea_images.jpg'}","","","","","","","","","","","","","","","","",""
"44965","men free items free gifts free gifts white winter casual maxima men white dial watch","{'id': 44965, 'name': 'Maxima Men White Dial Watch', 'variant': '24520PPGND', 'brand': 'maxima', 'price': 525, 'discounted_price': 525, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/406e96d572b57cac0602061b1a9a6681_images.jpg'}","","","","","","","","","","","","","","","","",""
"52800","men accessories wallets wallets black summer casual jag men black leather wallet","{'id': 52800, 'name': 'JAG Men Black Leather Wallet', 'variant': 'LEATHER MENS WALLET  JAG', 'brand': 'JAG', 'price': 759, 'discounted_price': 759, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/9cdc4e562fe2bc00abe4b7497fce4c4a_images.jpg'}","","","","","","","","","","","","","","","","",""
"16942","women accessories eyewear sunglasses purple winter casual image women classic eyewear purple sunglasses","{'id': 16942, 'name': 'Image Women Classic Eyewear Purple  Sunglasses', 'variant': 'Classic Eyewear', 'brand': 'Image', 'price': 2050, 'discounted_price': 1845, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/dac4a6f938936be6689560a3b2f16a70_images.jpg'}","","","","","","","","","","","","","","","","",""
"49646","women apparel dress dresses navy blue summer casual mineral navy blue printed dress","{'id': 49646, 'name': 'Mineral Navy Blue Printed Dress', 'variant': 'PU12-409 WDMAUVE FLORAL', 'brand': 'Mineral', 'price': 2149, 'discounted_price': 799, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/7450eef0e31833b5095fc3cf1aaf935f_images.jpg'}","","","","","","","","","","","","","","","","",""
"19136","men footwear sandal sandals black fall casual lotto men sting ii black sandals","{'id': 19136, 'name': 'Lotto Men Sting II Black Sandals', 'variant': 'Sting II', 'brand': 'Lotto', 'price': 849, 'discounted_price': 849, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/dc0f1b17c61d7fc08f05720321bd4a83_images.jpg'}","","","","","","","","","","","","","","","","",""
"55219","women personal care lips lip liner maroon spring casual lakme absolute forever silk merlot lip liner 04","{'id': 55219, 'name': 'Lakme Absolute Forever Silk Merlot Lip Liner 04', 'variant': 'Lak Abs FS Lip Liner Merlot 0.35g', 'brand': 'Lakme', 'price': 500, 'discounted_price': 350, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/Lakme-Absolute-Forever-Silk-Merlot-Lip-Liner-04_c8d6d3b6dd55af9054bbfaebe199a212_images.jpg'}","","","","","","","","","","","","","","","","",""
"48794","women accessories jewellery pendant silver summer casual lucera women silver pendant with chain","{'id': 48794, 'name': 'Lucera Women Silver Pendant with Chain', 'variant': 'Silver', 'brand': 'Lucera', 'price': 2550, 'discounted_price': 2550, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/e1cc413e1c1084c38cede4727cec3902_images.jpg'}","","","","","","","","","","","","","","","","",""
"17890","men apparel innerwear innerwear vests maroon summer casual levis men cruiser maroon innerwear vest","{'id': 17890, 'name': 'Levis Men Cruiser Maroon Innerwear Vest', 'variant': 'Cruiser', 'brand': 'Levis', 'price': 499, 'discounted_price': 499, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/b5e9151c1f1389060ffc9e001dc08117_images.jpg'}","","","","","","","","","","","","","","","","",""
"7529","men apparel topwear tshirts white summer sports nike men's ss training white t-shirt","{'id': 7529, 'name': ""Nike Men's Ss Training White T-shirt"", 'variant': 'AS SS TRAININ', 'brand': 'Nike', 'price': 1695, 'discounted_price': 1695, 'usage': 'Sports', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/f2a101933e0ae150e561d156527e66ed_images.jpg'}","","","","","","","","","","","","","","","","",""
"23299","men footwear sandal sandals black fall casual lotto men riot black sandal","{'id': 23299, 'name': 'Lotto Men Riot Black Sandal', 'variant': 'Riot', 'brand': 'Lotto', 'price': 999, 'discounted_price': 999, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/188bf8c934ef0021c836e4696e825f25_images.jpg'}","","","","","","","","","","","","","","","","",""
"28671","men apparel topwear tshirts blue summer casual proline men blue printed t-shirt","{'id': 28671, 'name': 'Proline Men Blue Printed T-shirt', 'variant': 'Printed', 'brand': 'Proline', 'price': 499, 'discounted_price': 399, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/69670920d3e4cb09ab11d9c16c81d8a1_images.jpg'}","","","","","","","","","","","","","","","","",""
"2867","men apparel topwear tshirts black summer casual inkfruit men's just bowl it black t-shirt","{'id': 2867, 'name': ""Inkfruit Men's Just bowl It Black T-shirt"", 'variant': 'Just bowl it', 'brand': 'Inkfruit', 'price': 499, 'discounted_price': 499, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/791ec9ad90e43769f5732dde52425e01_images.jpg'}","","","","","","","","","","","","","","","","",""
"19304","men footwear flip flops flip flops black winter casual nike black benassi swoosh nsw flip flops","{'id': 19304, 'name': 'Nike Black Benassi Swoosh     NSW  Flip Flops', 'variant': 'BENASSI SWOOSH', 'brand': 'Nike', 'price': 2195, 'discounted_price': 2195, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/9122f203269f7d4634ee5b48f66e3aa1_images.jpg'}","","","","","","","","","","","","","","","","",""
"22945","unisex accessories watches watches black winter casual fastrack unisex black dial watch 9915pp03","{'id': 22945, 'name': 'Fastrack Unisex Black Dial Watch 9915PP03', 'variant': 'Casual', 'brand': 'Fastrack', 'price': 690, 'discounted_price': 690, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/5aaffbe7859b3ddcc8303012150c858e_images.jpg'}","","","","","","","","","","","","","","","","",""
"9681","men apparel topwear tshirts red fall casual adidas men acm red jersey","{'id': 9681, 'name': 'ADIDAS Men Acm Red Jersey', 'variant': 'ACM H  JSY', 'brand': 'ADIDAS', 'price': 2999, 'discounted_price': 2999, 'usage': 'Casual', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/adbc09d6ce8e6076b8bf4fc9d06db833_images.jpg'}","","","","","","","","","","","","","","","","",""
"2269","women apparel topwear tshirts green fall sports nike light green women t-shirt","{'id': 2269, 'name': 'Nike Light Green Women T-shirt', 'variant': 'AS CTN DF JDI TEE', 'brand': 'Nike', 'price': 795, 'discounted_price': 795, 'usage': 'Sports', 'image_url': 'http://assets.myntassets.com/v1/images/style/properties/75f5dfc289bed2d64aba34ddd8f2cd36_images.jpg'}","","","","","","","","","","","","","","","","",""
